51.751951 , -0.240737
51.751196 , -0.240746
51.750652 , -0.240746
51.750652 , -0.240743
51.750652 , -0.240741
51.750652 , -0.240625
51.750652 , -0.240610
51.750652 , -0.236007
51.750652 , -0.235780
